player_id,updatedAt,season,injury,fromDate,untilDate,days,gamesMissed,gamesMissedClubs
262300,2025-10-07T08:00:04.848042,21/22,Calf injury,2022-03-15,2022-03-04,20,5.0,"2288, 3509"
262300,2025-10-07T08:00:04.848042,20/21,Ankle injury,2020-01-09,2020-10-18,48,6.0,"1039, 2288"
262300,2025-10-07T08:00:04.848042,13/14,Wrist injury,2014-06-23,2014-07-21,29,4.0,42394
287710,2025-10-07T08:00:35.263252,24/25,Muscle injury,2025-05-05,2025-12-05,8,2.0,1627
287710,2025-10-07T08:00:35.263252,24/25,muscular problems,2025-01-20,2025-02-24,36,5.0,1627
287710,2025-10-07T08:00:35.263252,24/25,unknown injury,2024-11-14,2024-05-12,22,4.0,1627
287710,2025-10-07T08:00:35.263252,24/25,muscular problems,2024-10-29,2024-08-11,11,1.0,1627
287710,2025-10-07T08:00:35.263252,20/21,strain,2020-07-12,2020-12-29,23,5.0,5621
287710,2025-10-07T08:00:35.263252,20/21,Corona virus,2020-10-19,2020-05-11,18,2.0,5621
287710,2025-10-07T08:00:35.263252,19/20,Knee surgery,2019-10-30,2019-12-30,62,7.0,5621
287710,2025-10-07T08:00:35.263252,19/20,Knee problems,2019-09-27,2019-10-30,34,6.0,5621
287710,2025-10-07T08:00:35.263252,18/19,flu,2019-01-25,2019-01-27,3,1.0,44223
287710,2025-10-07T08:00:35.263252,18/19,Muscle strain,2018-10-15,2018-03-11,20,3.0,44223
287710,2025-10-07T08:00:35.263252,17/18,unknown injury,2018-10-05,2018-05-17,8,1.0,24898
287710,2025-10-07T08:00:35.263252,17/18,Ankle sprain,2017-11-20,2017-12-20,31,6.0,24898
287710,2025-10-07T08:00:35.263252,13/14,unknown injury,2013-02-11,2013-10-12,39,7.0,11998
696506,2025-10-07T08:01:05.795232,21/22,Corona virus,2021-12-27,2022-05-01,10,1.0,2420
696506,2025-10-07T08:01:05.795232,21/22,unknown injury,2021-10-16,2021-06-11,22,5.0,2420
334835,2025-10-07T08:01:36.279069,24/25,muscular problems,2025-02-16,2025-09-03,22,4.0,398
334835,2025-10-07T08:01:36.279069,23/24,unknown injury,2024-01-04,2024-04-20,20,3.0,380
334835,2025-10-07T08:01:36.279069,21/22,Corona virus,2022-01-13,2022-01-21,9,2.0,398
699771,2025-10-07T08:02:06.743779,23/24,unknown injury,2023-09-24,2023-11-27,65,9.0,468
362108,2025-10-07T08:04:37.489628,22/23,Pubalgia,2022-10-28,2023-01-17,82,12.0,"1082, 3557"
362108,2025-10-07T08:04:37.489628,20/21,Ankle injury,2021-04-24,2021-05-17,24,5.0,202
362108,2025-10-07T08:04:37.489628,20/21,Hamstring injury,2021-02-24,2021-03-18,23,4.0,202
362108,2025-10-07T08:04:37.489628,20/21,Ankle injury,2020-08-29,2020-10-22,55,10.0,"202, 3557"
362108,2025-10-07T08:04:37.489628,19/20,Hamstring injury,2019-12-15,2020-10-03,87,12.0,"202, 3557"
362108,2025-10-07T08:04:37.489628,19/20,Calf injury,2019-10-26,2019-11-14,20,4.0,202
362977,2025-10-07T08:05:07.849245,25/26,Fitness,2025-06-09,,32,4.0,89
362977,2025-10-07T08:05:07.849245,25/26,Knock,2025-08-29,2025-04-09,7,1.0,89
362977,2025-10-07T08:05:07.849245,25/26,Knock,2025-11-08,2025-08-18,8,1.0,89
362977,2025-10-07T08:05:07.849245,24/25,Calf problems,2025-12-04,2025-09-05,28,4.0,89
362977,2025-10-07T08:05:07.849245,24/25,Knock,2025-10-01,2025-01-17,8,2.0,89
362977,2025-10-07T08:05:07.849245,24/25,Fitness,2024-06-11,2024-11-11,6,1.0,89
362977,2025-10-07T08:05:07.849245,24/25,surgery,2024-07-08,2024-05-11,91,15.0,"89, 3556"
362977,2025-10-07T08:05:07.849245,23/24,Muscle injury,2024-01-23,2024-01-29,7,2.0,89
362977,2025-10-07T08:05:07.849245,23/24,muscular problems,2023-06-10,2023-11-20,46,11.0,"89, 3556"
148372,2025-10-07T08:06:36.958184,25/26,Hamstring muscle injury,2025-09-30,2025-10-21,22,2.0,252
148372,2025-10-07T08:06:36.958184,24/25,Leg injury,2024-11-16,2024-01-12,16,3.0,"50532, 3447"
148372,2025-10-07T08:06:36.958184,21/22,Ill,2021-04-11,2021-05-11,2,1.0,62
148372,2025-10-07T08:06:36.958184,17/18,Thigh problems,2017-11-20,2017-11-20,1,,
148372,2025-10-07T08:06:36.958184,15/16,muscular problems,2015-07-23,2015-08-17,26,7.0,301
88685,2025-10-07T08:07:07.597386,22/23,Rest,2022-11-15,2022-11-17,3,1.0,3037
88685,2025-10-07T08:07:07.597386,22/23,Rest,2022-01-11,2022-04-11,4,1.0,3037
88685,2025-10-07T08:07:07.597386,19/20,Thigh problems,2020-11-07,2020-07-14,4,1.0,5
88685,2025-10-07T08:07:07.597386,16/17,unknown injury,2017-08-04,2017-04-21,14,1.0,6676
88685,2025-10-07T08:07:07.597386,13/14,Shoulder injury,2014-03-02,2014-05-04,62,10.0,252
88685,2025-10-07T08:07:07.597386,13/14,unknown injury,2013-09-23,2013-09-26,4,1.0,252
88685,2025-10-07T08:07:07.597386,12/13,unknown injury,2013-03-20,2013-01-04,13,1.0,252
393321,2025-10-07T08:08:38.966168,24/25,Internal ligament tear,2025-02-15,2025-06-30,136,13.0,35
393321,2025-10-07T08:08:38.966168,24/25,Broken fibula,2025-02-15,2025-06-30,136,13.0,35
393321,2025-10-07T08:08:38.966168,24/25,Ankle injury,2025-02-15,2025-06-30,136,13.0,35
393321,2025-10-07T08:08:38.966168,23/24,Leg injury,2023-08-22,2023-01-09,11,2.0,40058
393321,2025-10-07T08:08:38.966168,20/21,Broken foot,2020-10-14,2020-12-31,79,11.0,"40058, 3505"
393321,2025-10-07T08:08:38.966168,17/18,Hip injury,2017-07-21,2017-08-21,32,7.0,"40058, 3505"
907085,2025-10-07T08:09:09.275316,25/26,Adductor pain,2025-01-07,2025-07-09,69,5.0,127
90836,2025-10-07T08:10:10.490563,24/25,Foot injury,2025-03-16,2025-05-15,61,8.0,1039
90836,2025-10-07T08:10:10.490563,24/25,Foot injury,2024-12-22,2025-01-21,31,7.0,1039
90836,2025-10-07T08:10:10.490563,23/24,Ill,2023-12-31,2024-02-01,3,1.0,1039
90836,2025-10-07T08:10:10.490563,23/24,Ill,2023-12-23,2023-12-26,4,2.0,1039
90836,2025-10-07T08:10:10.490563,23/24,Fitness,2023-12-23,2023-12-26,4,2.0,1039
90836,2025-10-07T08:10:10.490563,23/24,Ankle problems,2023-07-10,2023-10-28,22,4.0,1039
90836,2025-10-07T08:10:10.490563,23/24,Adductor pain,2023-07-10,2023-10-28,22,4.0,1039
90836,2025-10-07T08:10:10.490563,22/23,Knee injury,2023-05-02,2023-01-07,147,18.0,703
90836,2025-10-07T08:10:10.490563,22/23,Foot injury,2023-05-02,2023-02-15,11,2.0,703
90836,2025-10-07T08:10:10.490563,21/22,Ankle injury,2022-03-13,2022-04-22,41,7.0,703
90836,2025-10-07T08:10:10.490563,19/20,Muscle strain,2020-02-07,2020-09-07,8,2.0,989
90836,2025-10-07T08:10:10.490563,19/20,Hamstring injury,2020-08-03,2020-02-06,87,,
90836,2025-10-07T08:10:10.490563,19/20,Hand injury,2019-03-12,2020-11-01,40,8.0,989
90836,2025-10-07T08:10:10.490563,18/19,Groin injury,2019-10-02,2019-12-04,62,7.0,989
258004,2025-10-07T08:10:40.882856,24/25,muscle stiffness,2025-02-13,2025-02-17,5,1.0,281
258004,2025-10-07T08:10:40.882856,24/25,Hip injury,2025-01-24,2025-07-02,15,3.0,281
258004,2025-10-07T08:10:40.882856,24/25,unknown injury,2024-12-20,2025-01-18,30,6.0,281
258004,2025-10-07T08:10:40.882856,24/25,Calf injury,2024-10-30,2024-01-12,33,9.0,"281, 3300"
258004,2025-10-07T08:10:40.882856,22/23,Hamstring injury,2022-12-22,2023-01-15,25,7.0,281
258004,2025-10-07T08:10:40.882856,21/22,Knock,2022-03-03,2022-11-04,40,9.0,"281, 3300"
258004,2025-10-07T08:10:40.882856,17/18,Ankle injury,2018-03-19,2018-03-29,11,2.0,3300
258004,2025-10-07T08:10:40.882856,17/18,Appendectomy,2017-11-16,2017-12-14,29,7.0,294
213670,2025-10-07T08:11:11.453174,22/23,Adductor injury,2023-07-04,2023-04-24,18,3.0,331
213670,2025-10-07T08:11:11.453174,20/21,Hamstring injury,2021-01-28,2021-07-02,11,2.0,331
213670,2025-10-07T08:11:11.453174,20/21,Muscle injury,2020-12-10,2020-10-29,18,2.0,331
213670,2025-10-07T08:11:11.453174,19/20,Quarantine,2020-03-19,2020-02-04,15,,
213670,2025-10-07T08:11:11.453174,19/20,Fitness,2020-02-03,2020-01-04,31,3.0,24
213670,2025-10-07T08:11:11.453174,19/20,Inner knee ligament tear,2019-12-16,2020-01-03,77,11.0,24
213670,2025-10-07T08:11:11.453174,19/20,Knock,2019-09-10,2019-10-25,17,2.0,24
213670,2025-10-07T08:11:11.453174,18/19,Fitness,2019-02-20,2019-03-28,37,7.0,24
213670,2025-10-07T08:11:11.453174,18/19,Adductor injury,2018-11-21,2019-02-20,92,14.0,24
213670,2025-10-07T08:11:11.453174,18/19,Inflammation of pubic bone,2018-10-20,2018-11-19,31,5.0,24
213670,2025-10-07T08:11:11.453174,18/19,muscular problems,2018-09-22,2018-09-28,7,2.0,24
213670,2025-10-07T08:11:11.453174,17/18,Knock,2017-10-17,2017-10-27,11,1.0,331
213670,2025-10-07T08:11:11.453174,17/18,Knee injury,2017-09-08,2017-08-23,15,1.0,331
724785,2025-10-07T08:11:41.953426,24/25,Hamstring injury,2024-09-19,2025-01-04,195,35.0,1123
293385,2025-10-07T08:12:42.779443,24/25,Adductor injury,2025-03-27,2025-04-15,20,7.0,131
293385,2025-10-07T08:12:42.779443,24/25,strain,2025-01-19,2025-06-02,19,5.0,131
293385,2025-10-07T08:12:42.779443,24/25,Muscle injury,2024-09-16,2024-10-17,32,8.0,"131, 3375"
293385,2025-10-07T08:12:42.779443,23/24,muscular problems,2024-11-05,2024-01-06,22,2.0,23826
293385,2025-10-07T08:12:42.779443,23/24,Acromioclavicular joint dislocation,2023-10-29,2023-12-21,54,13.0,"23826, 3375"
293385,2025-10-07T08:12:42.779443,23/24,Knee injury,2023-09-09,2023-10-16,38,10.0,"23826, 3375"
293385,2025-10-07T08:12:42.779443,22/23,Torn muscle fiber,2023-01-28,2023-04-03,36,7.0,23826
293385,2025-10-07T08:12:42.779443,22/23,Inner knee ligament tear,2022-01-09,2022-10-20,50,13.0,"23826, 3375"
293385,2025-10-07T08:12:42.779443,21/22,cold,2022-10-03,2022-03-17,8,1.0,23826
293385,2025-10-07T08:12:42.779443,21/22,Corona virus,2022-03-01,2022-01-13,11,1.0,23826
293385,2025-10-07T08:12:42.779443,21/22,Torn muscle fiber,2021-11-18,2021-12-27,40,8.0,23826
293385,2025-10-07T08:12:42.779443,21/22,Torn muscle fiber,2021-09-16,2021-10-25,40,9.0,"23826, 3375"
792331,2025-10-07T08:13:13.143736,24/25,unknown injury,2025-07-05,2025-06-30,55,6.0,"190, 8595"
792331,2025-10-07T08:13:13.143736,23/24,Cruciate ligament tear,2024-04-30,2025-03-24,329,58.0,"190, 8595"
792331,2025-10-07T08:13:13.143736,22/23,unknown injury,2022-08-13,2022-04-09,23,5.0,190
503854,2025-10-07T08:13:43.716797,23/24,Knee bruise,2024-04-17,2024-04-20,4,,
503854,2025-10-07T08:13:43.716797,23/24,Ill,2024-01-27,2024-05-02,10,2.0,91
503854,2025-10-07T08:13:43.716797,22/23,cold,2023-02-18,2023-02-20,3,1.0,93
503854,2025-10-07T08:13:43.716797,22/23,cold,2022-06-10,2022-09-10,4,1.0,93
503854,2025-10-07T08:13:43.716797,21/22,Back problems,2021-07-19,2022-01-02,198,28.0,93
503854,2025-10-07T08:13:43.716797,20/21,Calf problems,2021-08-05,2021-07-06,31,8.0,91
503854,2025-10-07T08:13:43.716797,19/20,concussion,2019-02-09,2019-08-09,7,1.0,91
503854,2025-10-07T08:13:43.716797,18/19,Acromioclavicular joint dislocation,2019-06-26,2019-11-08,47,5.0,"1179, 91"
503854,2025-10-07T08:13:43.716797,17/18,Fitness,2017-05-12,2018-08-01,35,8.0,1027
503854,2025-10-07T08:13:43.716797,17/18,Back injury,2017-10-07,2017-04-12,148,26.0,1027
924115,2025-10-07T08:14:14.151678,25/26,influenza,2025-08-19,2025-08-25,7,1.0,4
924115,2025-10-07T08:14:14.151678,24/25,Inner knee ligament tear,2025-04-01,2025-02-02,30,3.0,4
319851,2025-10-07T08:14:44.811520,19/20,Knee injury,2019-01-08,2019-12-25,147,25.0,1035
319851,2025-10-07T08:14:44.811520,16/17,Finger injury,2016-09-16,2016-08-12,84,12.0,1035
319851,2025-10-07T08:14:44.811520,15/16,Back injury,2016-01-14,2016-03-14,61,12.0,1035
804812,2025-10-07T08:17:15.527662,23/24,Ankle surgery,2023-12-16,2024-05-31,168,27.0,"8970, 5704"
804812,2025-10-07T08:17:15.527662,22/23,Scaphoid fracture,2022-06-09,2022-11-25,81,11.0,"8970, 5704"
701842,2025-10-07T08:18:16.505112,23/24,unknown injury,2023-12-15,2024-01-02,49,6.0,9826
701842,2025-10-07T08:18:16.505112,19/20,unknown injury,2019-12-12,2019-12-18,7,1.0,7409
570421,2025-10-07T08:18:46.833777,23/24,Shoulder injury,2023-10-28,2024-03-17,142,22.0,714
297583,2025-10-07T08:19:30.638446,24/25,Ankle injury,2025-03-30,2025-06-30,93,8.0,"89, 79"
297583,2025-10-07T08:19:30.638446,24/25,Knock,2024-12-15,2024-12-23,9,1.0,89
297583,2025-10-07T08:19:30.638446,22/23,Ill,2023-08-03,2023-12-03,5,2.0,60
297583,2025-10-07T08:19:30.638446,22/23,Ill,2023-06-03,2023-10-03,5,1.0,60
297583,2025-10-07T08:19:30.638446,21/22,Corona virus,2022-10-03,2022-03-28,19,3.0,"60, 3589"
297583,2025-10-07T08:19:30.638446,20/21,Knee problems,2021-01-04,2021-05-04,5,1.0,60
297583,2025-10-07T08:19:30.638446,19/20,minor knock,2019-12-08,2019-08-15,4,,
297583,2025-10-07T08:19:30.638446,18/19,minor knock,2019-01-04,2019-04-15,15,4.0,28
297583,2025-10-07T08:19:30.638446,17/18,Syndesmotic ligament tear,2018-05-03,2018-06-21,109,16.0,"1462, 3589"
119296,2025-10-07T08:20:01.378732,25/26,Adductor pain,2025-01-07,,99,11.0,16
119296,2025-10-07T08:20:01.378732,24/25,Adductor pain,2025-10-06,2025-06-30,21,3.0,16
119296,2025-10-07T08:20:01.378732,24/25,Adductor pain,2025-04-14,2025-04-18,5,1.0,16
119296,2025-10-07T08:20:01.378732,24/25,Adductor pain,2025-03-31,2025-04-04,5,,
119296,2025-10-07T08:20:01.378732,24/25,Ill,2025-09-01,2025-01-13,5,1.0,16
119296,2025-10-07T08:20:01.378732,23/24,Knock,2024-01-19,2024-01-25,7,1.0,16
119296,2025-10-07T08:20:01.378732,23/24,bruise,2023-10-26,2023-11-23,29,7.0,"16, 3262"
119296,2025-10-07T08:20:01.378732,22/23,muscular problems,2023-01-20,2023-01-23,4,1.0,16
119296,2025-10-07T08:20:01.378732,21/22,Muscle injury,2022-01-17,2022-10-02,25,3.0,16
119296,2025-10-07T08:20:01.378732,21/22,Muscle injury,2021-10-27,2021-11-17,22,5.0,"16, 3262"
119296,2025-10-07T08:20:01.378732,21/22,muscular problems,2021-08-25,2021-09-30,37,9.0,"16, 3262"
119296,2025-10-07T08:20:01.378732,21/22,Calf problems,2021-07-27,2021-08-18,23,3.0,16
119296,2025-10-07T08:20:01.378732,20/21,muscular problems,2020-11-30,2020-03-12,4,1.0,16
119296,2025-10-07T08:20:01.378732,20/21,Corona virus,2020-10-23,2020-06-11,15,4.0,16
119296,2025-10-07T08:20:01.378732,19/20,muscular problems,2020-09-05,2020-05-21,13,1.0,16
237162,2025-10-07T08:20:31.958535,25/26,Thigh problems,2025-08-22,,47,6.0,105
237162,2025-10-07T08:20:31.958535,24/25,Cruciate ligament tear,2024-10-09,2025-06-30,294,32.0,105
237162,2025-10-07T08:20:31.958535,23/24,Nose surgery,2024-02-05,2024-07-28,88,3.0,105
237162,2025-10-07T08:20:31.958535,23/24,muscular problems,2023-11-08,2023-08-22,12,2.0,105
237162,2025-10-07T08:20:31.958535,22/23,surgery,2023-01-29,2023-02-24,27,4.0,105
237162,2025-10-07T08:20:31.958535,21/22,Fitness,2021-08-19,2021-08-24,6,1.0,105
237162,2025-10-07T08:20:31.958535,20/21,bruise,2021-09-02,2021-03-16,36,5.0,105
237162,2025-10-07T08:20:31.958535,20/21,Hamstring strain,2020-01-12,2020-12-16,16,3.0,105
237162,2025-10-07T08:20:31.958535,18/19,Hip injury,2018-07-24,2018-09-09,48,5.0,3
237162,2025-10-07T08:20:31.958535,17/18,Knee injury,2018-04-15,2018-06-05,22,5.0,48
237162,2025-10-07T08:20:31.958535,17/18,bruise,2018-12-03,2018-03-25,14,2.0,48
237162,2025-10-07T08:20:31.958535,17/18,Groin problems,2017-07-28,2017-08-18,22,5.0,48
237162,2025-10-07T08:20:31.958535,15/16,Dental surgery,2015-10-13,2015-10-20,8,1.0,48
237162,2025-10-07T08:20:31.958535,15/16,Torn ligaments,2015-06-07,2015-09-21,78,15.0,"48, 5709"
237162,2025-10-07T08:20:31.958535,14/15,Adductor injury,2014-10-20,2014-09-11,21,4.0,48
845297,2025-10-07T08:21:02.430156,24/25,Groin problems,2025-02-01,2025-01-20,19,3.0,1032
845297,2025-10-07T08:21:02.430156,24/25,Foot injury,2024-08-22,2024-10-20,60,12.0,"1032, 3701"
845297,2025-10-07T08:21:02.430156,23/24,Hamstring injury,2023-08-22,2023-10-21,61,13.0,"1032, 3701"
338670,2025-10-07T08:22:03.491904,21/22,Corona virus,2022-03-01,2022-08-01,6,,
338670,2025-10-07T08:22:03.491904,21/22,Corona virus,2021-10-09,2021-09-20,11,3.0,294
338670,2025-10-07T08:22:03.491904,20/21,Corona virus,2020-09-13,2020-10-14,32,7.0,"294, 3438"
338670,2025-10-07T08:22:03.491904,18/19,Adductor pain,2019-01-27,2019-01-02,6,1.0,294
338670,2025-10-07T08:22:03.491904,17/18,flu,2017-11-16,2017-11-23,8,2.0,294
338670,2025-10-07T08:22:03.491904,17/18,minor knock,2017-03-08,2017-07-08,5,1.0,58
857949,2025-10-07T08:22:34.167813,24/25,Tendon rupture,2025-05-04,2025-05-08,123,9.0,897
857949,2025-10-07T08:22:34.167813,24/25,Muscle injury,2024-11-21,2025-07-01,48,6.0,897
358250,2025-10-07T08:23:04.630516,23/24,Achilles tendon surgery,2023-10-17,2024-06-30,258,34.0,940
358250,2025-10-07T08:23:04.630516,22/23,Muscle injury,2023-04-21,2023-04-23,3,1.0,940
358250,2025-10-07T08:23:04.630516,21/22,Corona virus,2021-09-16,2021-09-26,11,2.0,940
358250,2025-10-07T08:23:04.630516,20/21,Corona virus,2020-10-15,2020-10-29,15,2.0,940
358250,2025-10-07T08:23:04.630516,19/20,Muscle injury,2020-12-07,2020-07-18,7,1.0,940
349433,2025-10-07T08:23:35.335929,25/26,unknown injury,2025-09-22,2025-09-30,9,1.0,105
349433,2025-10-07T08:23:35.335929,23/24,Shoulder injury,2024-12-05,2024-07-28,78,4.0,"105, 3394"
349433,2025-10-07T08:23:35.335929,23/24,Ankle problems,2024-02-29,2024-04-17,49,8.0,"105, 3394"
349433,2025-10-07T08:23:35.335929,23/24,Ankle injury,2023-07-12,2024-01-18,43,4.0,105
349433,2025-10-07T08:23:35.335929,23/24,infection,2023-09-20,2023-09-25,6,1.0,105
349433,2025-10-07T08:23:35.335929,22/23,Torn muscle fiber,2023-04-17,2023-05-05,19,2.0,4
349433,2025-10-07T08:23:35.335929,22/23,Elbow injury,2022-08-29,2022-05-10,38,6.0,"4, 3394"
349433,2025-10-07T08:23:35.335929,19/20,Muscle injury,2020-04-06,2020-06-18,15,3.0,4
349433,2025-10-07T08:23:35.335929,19/20,Corona virus,2020-09-03,2020-03-26,18,,
349433,2025-10-07T08:23:35.335929,17/18,Appendectomy,2018-01-01,2018-02-26,57,3.0,21592
668557,2025-10-07T08:24:05.760324,25/26,unknown injury,2025-07-25,2025-08-20,27,3.0,512
668557,2025-10-07T08:24:05.760324,24/25,Knee injury,2025-03-17,2025-04-25,40,8.0,"2262, 3699"
668557,2025-10-07T08:24:05.760324,22/23,Broken cheekbone,2023-02-18,2023-11-03,22,3.0,413
668557,2025-10-07T08:24:05.760324,21/22,Corona virus,2021-11-25,2021-10-12,16,2.0,1321
539582,2025-10-07T08:24:36.155979,23/24,unknown injury,2023-09-21,2023-09-26,6,2.0,4031
215649,2025-10-07T08:25:08.536500,24/25,unknown injury,2025-03-24,2025-10-04,18,2.0,607
618901,2025-10-07T08:25:38.930141,24/25,Broken foot,2022-10-08,2022-10-22,74,15.0,1123
235931,2025-10-07T08:26:09.453274,22/23,Ankle injury,2022-12-14,2023-02-20,69,8.0,1390
235931,2025-10-07T08:26:09.453274,21/22,Corona virus,2022-01-19,2022-01-25,7,2.0,1390
235931,2025-10-07T08:26:09.453274,20/21,unknown injury,2021-10-04,2021-04-17,8,2.0,1390
235931,2025-10-07T08:26:09.453274,20/21,Ankle problems,2021-01-02,2021-02-13,13,1.0,1390
235931,2025-10-07T08:26:09.453274,20/21,Broken foot,2020-03-10,2020-10-17,15,1.0,3522
235931,2025-10-07T08:26:09.453274,19/20,Knee surgery,2020-07-14,2020-09-26,75,,
235931,2025-10-07T08:26:09.453274,19/20,Knee problems,2020-05-27,2020-05-07,40,4.0,1005
235931,2025-10-07T08:26:09.453274,19/20,Foot bruise,2019-10-18,2019-10-22,5,1.0,1390
235931,2025-10-07T08:26:09.453274,19/20,Collateral ligament injury,2019-07-15,2019-08-25,42,2.0,1390
235931,2025-10-07T08:26:09.453274,18/19,Knee bruise,2019-04-13,2019-04-20,8,2.0,1390
235931,2025-10-07T08:26:09.453274,17/18,Thigh problems,2018-05-04,2018-04-21,17,3.0,1390
235931,2025-10-07T08:26:09.453274,17/18,Foot injury,2017-11-18,2017-11-28,11,3.0,1390
235931,2025-10-07T08:26:09.453274,16/17,muscular problems,2017-11-03,2017-03-29,19,2.0,1390
345590,2025-10-07T08:26:39.973116,24/25,Muscle fatigue,2025-05-15,2025-07-25,72,2.0,1025
345590,2025-10-07T08:26:39.973116,24/25,Rest,2025-08-05,2025-10-05,3,1.0,1025
345590,2025-10-07T08:26:39.973116,24/25,Hamstring muscle injury,2025-04-02,2025-02-25,22,4.0,1025
345590,2025-10-07T08:26:39.973116,23/24,Hamstring strain,2024-06-04,2024-04-30,25,4.0,1025
345590,2025-10-07T08:26:39.973116,22/23,Toe injury,2023-05-16,2023-06-30,46,3.0,1090
345590,2025-10-07T08:26:39.973116,22/23,Ill,2022-09-29,2022-05-10,7,1.0,1090
345590,2025-10-07T08:26:39.973116,22/23,Groin injury,2022-03-08,2022-08-22,20,5.0,1090
345590,2025-10-07T08:26:39.973116,21/22,unknown injury,2022-04-24,2022-06-30,68,4.0,"235, 6574"
345590,2025-10-07T08:26:39.973116,20/21,Quarantine,2020-10-29,2020-05-11,8,,
171679,2025-10-07T08:27:10.587976,25/26,Wrist fracture,2025-09-30,,8,1.0,543
171679,2025-10-07T08:27:10.587976,21/22,Internal ligament tear,2022-10-04,2022-10-07,92,11.0,"148, 3509"
171679,2025-10-07T08:27:10.587976,21/22,unknown injury,2021-10-13,2021-10-26,14,3.0,148
171679,2025-10-07T08:27:10.587976,20/21,Muscle injury,2021-01-04,2021-04-30,30,5.0,148
171679,2025-10-07T08:27:10.587976,20/21,unknown injury,2021-01-16,2021-01-26,11,2.0,148
171679,2025-10-07T08:27:10.587976,20/21,Corona virus,2020-11-16,2020-11-25,10,2.0,"148, 3509"
171679,2025-10-07T08:27:10.587976,19/20,Knee injury,2019-08-26,2019-09-13,19,4.0,"543, 3509"
171679,2025-10-07T08:27:10.587976,19/20,Ill,2019-08-21,2019-08-24,4,1.0,543
171679,2025-10-07T08:27:10.587976,18/19,Knock,2019-02-18,2019-02-22,5,,
171679,2025-10-07T08:27:10.587976,18/19,Facial fracture,2018-12-11,2018-11-24,13,2.0,3509
171679,2025-10-07T08:27:10.587976,18/19,Knock,2018-08-19,2018-08-24,6,,
661212,2025-10-07T08:29:41.048831,24/25,unknown injury,2024-09-15,2024-09-24,10,2.0,687
506189,2025-10-07T08:30:11.403197,24/25,Knock,2025-01-26,2025-02-17,23,3.0,180
506189,2025-10-07T08:30:11.403197,24/25,Thigh problems,2024-12-27,2025-01-16,21,4.0,180
506189,2025-10-07T08:30:11.403197,21/22,Corona virus,2021-08-19,2021-08-29,11,3.0,2288
506189,2025-10-07T08:30:11.403197,20/21,Knee injury,2020-04-10,2020-12-31,89,17.0,677
507341,2025-10-07T08:30:41.721210,23/24,Metatarsal fracture,2024-01-15,2024-03-25,71,14.0,"273, 3384"
507341,2025-10-07T08:30:41.721210,21/22,Ligament injury,2022-03-21,2022-04-14,25,6.0,"452, 3384"
507341,2025-10-07T08:30:41.721210,21/22,Ill,2021-03-12,2021-06-12,4,1.0,452
507341,2025-10-07T08:30:41.721210,20/21,Corona virus,2021-05-20,2021-06-14,26,5.0,"452, 3384"
507341,2025-10-07T08:30:41.721210,20/21,Knock,2021-02-04,2021-04-19,18,4.0,452
507341,2025-10-07T08:30:41.721210,20/21,minor knock,2021-01-19,2021-01-25,7,2.0,452
507341,2025-10-07T08:30:41.721210,20/21,Muscle injury,2020-09-18,2020-06-10,19,3.0,5508
507341,2025-10-07T08:30:41.721210,19/20,unknown injury,2019-09-25,2020-12-01,110,22.0,"5508, 3384"
507341,2025-10-07T08:30:41.721210,18/19,unknown injury,2019-01-05,2019-05-15,15,4.0,"14438, 28436"
932737,2025-10-07T08:31:11.998814,25/26,Muscle injury,2025-09-18,2025-03-10,16,3.0,4102
609887,2025-10-07T08:32:12.739487,25/26,Shin injury,2025-07-26,2025-09-15,52,9.0,603
609887,2025-10-07T08:32:12.739487,23/24,Torn thigh muscle,2024-08-01,2024-01-05,115,20.0,1020
956588,2025-10-07T08:32:43.058800,24/25,Meniscus injury,2024-12-21,2025-01-17,28,2.0,"4171, 21426"
148657,2025-10-07T08:33:13.468726,25/26,Fitness,2025-01-07,,99,9.0,33
148657,2025-10-07T08:33:13.468726,24/25,Knock,2025-05-05,2025-06-30,57,2.0,33
148657,2025-10-07T08:33:13.468726,24/25,Patellar tendon irritation,2024-04-08,2024-08-13,10,1.0,33
148657,2025-10-07T08:33:13.468726,23/24,Knock,2024-05-17,2024-05-31,15,1.0,33
148657,2025-10-07T08:33:13.468726,23/24,Fitness,2023-08-26,2023-03-09,9,1.0,33
148657,2025-10-07T08:33:13.468726,22/23,Knee injury,2023-07-03,2023-04-28,53,10.0,698
148657,2025-10-07T08:33:13.468726,22/23,Fitness,2022-10-19,2023-01-20,94,14.0,698
148657,2025-10-07T08:33:13.468726,21/22,Groin injury,2022-06-03,2022-10-15,224,27.0,698
148657,2025-10-07T08:33:13.468726,20/21,Shoulder injury,2020-09-17,2020-10-15,29,9.0,"698, 3445"
148657,2025-10-07T08:33:13.468726,20/21,Quarantine,2020-05-09,2020-09-09,5,3.0,"698, 3445"
148657,2025-10-07T08:33:13.468726,19/20,Knee injury,2019-11-22,2019-12-13,22,5.0,698
148657,2025-10-07T08:33:13.468726,19/20,Hamstring injury,2019-08-25,2019-10-31,68,17.0,"698, 3445"
148657,2025-10-07T08:33:13.468726,18/19,Broken jaw,2018-09-22,2018-10-23,32,8.0,"698, 3445"
148657,2025-10-07T08:33:13.468726,17/18,Hip problems,2018-02-25,2018-03-20,24,4.0,931
148657,2025-10-07T08:33:13.468726,16/17,Hamstring injury,2016-12-17,2017-07-01,22,3.0,931
